d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_57_47_404_marci.eredeti_0.png,0,1,Tr1_Lw,-1.76,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.94,Fit4C 89.39 90.37,Tr0_Lw,1.15,0.29,Tr0_0.00,8.20,1.31,Tr1_Lw,-1.76,-2.76,Tr1_0.00,1.10,-0.20,Ci_Lw,1.29,1.95,Ci,3.29,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_58_12_876_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,8.68,Fit4C 89.03 90.77,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_58_36_836_marci.eredeti_0.png,0,1,Tr1_Lw,-1.85,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-66.99,Fit4C 89.51 90.32,Tr0_Lw,1.46,0.91,Tr0_0.00,3.64,1.04,Tr1_Lw,-1.85,-2.85,Tr1_0.00,0.94,-0.41,Ci_Lw,1.52,1.27,Ci,3.42,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_59_00_335_marci.eredeti_0.png,0,1,Tr1_Lw,-1.64,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-69.81,Fit4C 89.30 90.52,Tr0_Lw,1.82,1.18,Tr0_0.00,4.72,1.10,Tr1_Lw,-1.64,-2.64,Tr1_0.00,0.91,-0.45,Ci_Lw,1.33,1.91,Ci,3.17,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_59_17_741_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,-0.05,Fit4C 88.80 91.02,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_15_59_56_843_marci.eredeti_0.png,0,1,Tr1_Lw,-2.67,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.37,Fit4C 89.74 90.21,Tr0_Lw,1.53,1.01,Tr0_0.00,4.09,1.06,Tr1_Lw,-2.67,-3.67,Tr1_0.00,0.99,-0.34,Ci_Lw,1.25,1.82,Ci,3.75,1.06,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_00_13_931_marci.eredeti_0.png,0,1,Tr1_Lw,-1.99,[Tr],Flash,1,Exp,836,Iso,79,PhysDev,HTC_U11,fitrot,-68.83,Fit4C 89.50 90.84,Tr0_Lw,1.62,1.07,Tr0_0.00,5.12,1.13,Tr1_Lw,-1.99,-2.99,Tr1_0.00,0.98,-0.36,Ci_Lw,1.54,1.20,Ci,3.06,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_00_25_049_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,866,Iso,79,PhysDev,HTC_U11,fitrot,3.39,Fit4C 1000.00 -1000.00,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_00_37_810_marci.eredeti_0.png,0,1,Tr1_Lw,-1.77,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.65,Fit4C 89.54 90.44,Tr0_Lw,1.95,1.26,Tr0_0.00,3.07,1.00,Tr1_Lw,-1.77,-2.77,Tr1_0.00,1.07,-0.24,Ci_Lw,1.05,1.17,Ci,3.58,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_01_03_145_marci.eredeti_0.png,0,1,Tr1_Lw,-1.11,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-66.96,Fit4C 89.44 90.30,Tr0_Lw,1.64,1.08,Tr0_0.00,4.42,1.08,Tr1_Lw,-1.11,-2.11,Tr1_0.00,1.01,-0.32,Ci_Lw,1.42,1.60,Ci,2.89,1.01,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_03_59_286_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,709,Iso,80,PhysDev,HTC_U11,fitrot,15.60,Fit4C 89.07 91.00,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_04_10_554_marci.eredeti_0.png,0,1,Tr1_Lw,-1.98,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-71.52,Fit4C 89.88 90.09,Tr0_Lw,1.73,1.13,Tr0_0.00,3.07,1.00,Tr1_Lw,-1.98,-2.98,Tr1_0.00,1.10,-0.20,Ci_Lw,1.06,1.22,Ci,3.56,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_04_37_033_marci.eredeti_0.png,0,1,Tr1_Lw,-1.73,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.95,Fit4C 89.77 90.18,Tr0_Lw,1.83,1.19,Tr0_0.00,3.62,1.04,Tr1_Lw,-1.73,-2.73,Tr1_0.00,1.02,-0.30,Ci_Lw,0.98,0.90,Ci,3.61,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_04_55_161_marci.eredeti_0.png,0,1,Tr1_Lw,-1.02,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-68.49,Fit4C 89.71 90.17,Tr0_Lw,2.09,1.34,Tr0_0.00,3.86,1.05,Tr1_Lw,-1.02,-2.02,Tr1_0.00,0.97,-0.37,Ci_Lw,1.29,1.96,Ci,3.08,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_05_16_231_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,-36.84,Fit4C 88.94 90.88,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_05_28_659_marci.eredeti_0.png,0,1,Tr1_Lw,-2.06,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-68.68,Fit4C 89.62 90.19,Tr0_Lw,2.14,1.36,Tr0_0.00,5.16,1.13,Tr1_Lw,-2.06,-3.06,Tr1_0.00,0.89,-0.49,Ci_Lw,1.31,1.97,Ci,3.39,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_05_53_273_marci.eredeti_0.png,0,1,Tr1_0.00,1.00,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-67.48,Fit4C 89.34 90.49,Tr0_Lw,1.53,1.02,Tr0_0.00,4.14,1.07,Tr1_Lw,1.81,0.81,Tr1_0.00,1.00,-0.33,Ci_Lw,1.31,1.95,Ci,3.62,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_06_21_229_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,0.37,Fit4C 89.16 90.82,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_06_40_513_marci.eredeti_0.png,0,1,Tr1_Lw,-1.89,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-69.15,Fit4C 89.68 90.30,Tr0_Lw,1.73,1.13,Tr0_0.00,3.62,1.04,Tr1_Lw,-1.89,-2.89,Tr1_0.00,1.13,-0.15,Ci_Lw,1.24,1.80,Ci,3.40,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_09_33_183_marci.eredeti_0.png,0,1,Tr1_Lw,-1.97,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-72.71,Fit4C 89.49 90.76,Tr0_Lw,2.22,1.41,Tr0_0.00,3.37,1.02,Tr1_Lw,-1.97,-2.97,Tr1_0.00,1.12,-0.17,Ci_Lw,1.27,1.90,Ci,3.35,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_09_47_207_marci.eredeti_0.png,0,1,Tr1_Lw,-1.91,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-71.41,Fit4C 89.67 90.19,Tr0_Lw,1.77,1.16,Tr0_0.00,3.42,1.03,Tr1_Lw,-1.91,-2.91,Tr1_0.00,0.92,-0.45,Ci_Lw,1.13,1.43,Ci,3.29,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_10_08_109_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,836,Iso,79,PhysDev,HTC_U11,fitrot,14.26,Fit4C 89.00 90.78,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_10_22_902_marci.eredeti_0.png,0,1,Tr1_Lw,-1.58,[Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,-70.46,Fit4C 89.83 90.19,Tr0_Lw,2.24,1.42,Tr0_0.00,4.64,1.10,Tr1_Lw,-1.58,-2.58,Tr1_0.00,0.90,-0.46,Ci_Lw,1.11,1.36,Ci,3.78,1.06,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_10_51_252_marci.eredeti_0.png,0,1,Tr1_Lw,-1.77,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-64.55,Fit4C 89.70 90.19,Tr0_Lw,1.84,1.19,Tr0_0.00,4.00,1.06,Tr1_Lw,-1.77,-2.77,Tr1_0.00,0.98,-0.36,Ci_Lw,1.33,1.90,Ci,3.23,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_11_22_762_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,-9.30,Fit4C 89.00 91.02,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_11_37_454_marci.eredeti_0.png,0,1,Tr1_Lw,-1.63,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-72.82,Fit4C 89.69 90.26,Tr0_Lw,1.90,1.23,Tr0_0.00,4.47,1.09,Tr1_Lw,-1.63,-2.63,Tr1_0.00,1.00,-0.33,Ci_Lw,1.34,1.87,Ci,3.43,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_11_56_477_marci.eredeti_0.png,0,1,Tr1_Lw,-1.56,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-67.82,Fit4C 89.77 90.14,Tr0_Lw,1.40,0.80,Tr0_0.00,4.96,1.12,Tr1_Lw,-1.56,-2.56,Tr1_0.00,1.05,-0.27,Ci_Lw,1.26,1.88,Ci,3.48,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_12_12_846_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,-37.32,Fit4C 89.08 90.83,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_12_25_236_marci.eredeti_0.png,0,1,Tr1_Lw,-1.94,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-67.26,Fit4C 89.86 90.14,Tr0_Lw,1.97,1.27,Tr0_0.00,4.86,1.11,Tr1_Lw,-1.94,-2.94,Tr1_0.00,1.03,-0.29,Ci_Lw,1.30,2.00,Ci,3.02,1.01,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_12_41_652_marci.eredeti_0.png,0,1,Tr1_0.00,0.92,[Tr],Flash,1,Exp,836,Iso,79,PhysDev,HTC_U11,fitrot,-66.97,Fit4C 89.50 90.27,Tr0_Lw,1.43,0.86,Tr0_0.00,4.36,1.08,Tr1_Lw,2.46,1.31,Tr1_0.00,0.92,-0.45,Ci_Lw,1.28,1.92,Ci,3.58,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_12_54_076_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,11.44,Fit4C 89.31 90.78,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_13_08_616_marci.eredeti_0.png,0,1,Tr1_Lw,-1.21,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-66.57,Fit4C 89.70 90.21,Tr0_Lw,2.12,1.35,Tr0_0.00,4.42,1.08,Tr1_Lw,-1.21,-2.21,Tr1_0.00,1.03,-0.30,Ci_Lw,1.42,1.60,Ci,3.58,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_13_25_810_marci.eredeti_0.png,0,1,Tr1_Lw,-1.83,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-68.79,Fit4C 89.79 90.25,Tr0_Lw,1.96,1.27,Tr0_0.00,4.38,1.08,Tr1_Lw,-1.83,-2.83,Tr1_0.00,1.03,-0.29,Ci_Lw,1.21,1.71,Ci,3.56,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_13_52_182_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,-2.66,Fit4C 88.72 91.02,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_14_04_776_marci.eredeti_0.png,0,1,Tr1_Lw,-2.17,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-69.35,Fit4C 89.75 90.10,Tr0_Lw,1.82,1.18,Tr0_0.00,4.75,1.10,Tr1_Lw,-2.17,-3.17,Tr1_0.00,0.96,-0.39,Ci_Lw,1.23,1.77,Ci,3.32,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_14_17_902_marci.eredeti_0.png,0,1,Tr1_Lw,-1.86,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-68.49,Fit4C 89.88 90.16,Tr0_Lw,1.74,1.14,Tr0_0.00,6.07,1.18,Tr1_Lw,-1.86,-2.86,Tr1_0.00,0.93,-0.42,Ci_Lw,1.20,1.66,Ci,3.32,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_14_36_983_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,12.87,Fit4C 1000.00 -1000.00,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_14_50_443_marci.eredeti_0.png,0,1,Tr1_Lw,-2.28,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-69.92,Fit4C 89.86 90.21,Tr0_Lw,2.28,1.44,Tr0_0.00,4.79,1.11,Tr1_Lw,-2.28,-3.28,Tr1_0.00,1.10,-0.20,Ci_Lw,1.32,1.92,Ci,3.74,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_15_07_905_marci.eredeti_0.png,0,1,Tr1_0.00,0.94,[Tr],Flash,1,Exp,836,Iso,79,PhysDev,HTC_U11,fitrot,-72.89,Fit4C 89.42 90.49,Tr0_Lw,1.78,1.16,Tr0_0.00,3.42,1.03,Tr1_Lw,1.77,0.77,Tr1_0.00,0.94,-0.41,Ci_Lw,1.25,1.83,Ci,3.50,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_15_19_062_marci.eredeti_1.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,836,Iso,79,PhysDev,HTC_U11,fitrot,-18.52,Fit4C 89.14 90.66,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_15_31_053_marci.eredeti_0.png,0,1,Tr1_Lw,-2.00,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-71.33,Fit4C 89.62 90.54,Tr0_Lw,1.80,1.17,Tr0_0.00,4.06,1.06,Tr1_Lw,-2.00,-3.00,Tr1_0.00,0.91,-0.46,Ci_Lw,1.15,1.48,Ci,3.28,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_15_48_058_marci.eredeti_0.png,0,1,Tr1_0.00,0.83,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-69.68,Fit4C 89.20 90.43,Tr0_Lw,1.52,1.01,Tr0_0.00,3.52,1.03,Tr1_Lw,1.73,0.73,Tr1_0.00,0.83,-0.56,Ci_Lw,1.22,1.75,Ci,3.92,1.07,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_16_11_312_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,8.04,Fit4C 88.94 90.86,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_16_25_842_marci.eredeti_0.png,0,1,Tr1_0.00,0.96,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.29,Fit4C 89.67 90.23,Tr0_Lw,2.00,1.29,Tr0_0.00,4.30,1.08,Tr1_Lw,1.75,0.75,Tr1_0.00,0.96,-0.39,Ci_Lw,1.49,1.36,Ci,3.97,1.07,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_16_45_532_marci.eredeti_0.png,0,1,Tr1_Lw,-2.08,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-67.45,Fit4C 89.95 90.05,Tr0_Lw,1.71,1.12,Tr0_0.00,4.56,1.09,Tr1_Lw,-2.08,-3.08,Tr1_0.00,0.98,-0.36,Ci_Lw,1.36,1.80,Ci,3.34,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_16_55_574_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,709,Iso,80,PhysDev,HTC_U11,fitrot,18.31,Fit4C 89.23 90.77,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_17_07_008_marci.eredeti_0.png,0,1,Tr1_Lw,-1.74,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-67.26,Fit4C 89.89 90.10,Tr0_Lw,2.01,1.29,Tr0_0.00,4.66,1.10,Tr1_Lw,-1.74,-2.74,Tr1_0.00,0.91,-0.45,Ci_Lw,1.43,1.57,Ci,3.27,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_17_19_086_marci.eredeti_0.png,0,1,Tr1_0.00,1.08,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-66.48,Fit4C 89.86 90.07,Tr0_Lw,2.18,1.39,Tr0_0.00,4.13,1.07,Tr1_Lw,2.09,1.06,Tr1_0.00,1.08,-0.22,Ci_Lw,1.31,1.98,Ci,3.52,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_17_41_466_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,7.99,Fit4C 88.90 90.72,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_17_54_270_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,12.91,Fit4C 1000.00 -1000.00,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_18_07_817_marci.eredeti_0.png,0,1,Tr1_Lw,-2.14,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-70.36,Fit4C 89.52 90.67,Tr0_Lw,1.80,1.17,Tr0_0.00,4.80,1.11,Tr1_Lw,-2.14,-3.14,Tr1_0.00,1.04,-0.29,Ci_Lw,1.34,1.87,Ci,3.68,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_18_24_161_marci.eredeti_1.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,-48.98,Fit4C 89.26 90.69,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_18_34_799_marci.eredeti_0.png,0,1,Tr1_Lw,-1.71,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-68.13,Fit4C 89.49 90.22,Tr0_Lw,1.98,1.27,Tr0_0.00,3.80,1.05,Tr1_Lw,-1.71,-2.71,Tr1_0.00,0.92,-0.44,Ci_Lw,1.39,1.69,Ci,3.55,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_18_53_489_marci.eredeti_0.png,0,1,Tr1_Lw,-2.01,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-68.61,Fit4C 89.32 90.37,Tr0_Lw,1.88,1.22,Tr0_0.00,4.06,1.06,Tr1_Lw,-2.01,-3.01,Tr1_0.00,1.02,-0.30,Ci_Lw,1.25,1.85,Ci,3.33,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_19_06_303_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,1.84,Fit4C 88.66 90.80,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_19_26_940_marci.eredeti_0.png,0,1,Tr1_Lw,-1.78,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-67.73,Fit4C 89.37 90.40,Tr0_Lw,2.00,1.29,Tr0_0.00,4.85,1.11,Tr1_Lw,-1.78,-2.78,Tr1_0.00,0.98,-0.36,Ci_Lw,1.60,0.99,Ci,3.34,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_19_46_185_marci.eredeti_0.png,0,1,Tr1_Lw,-1.84,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-70.75,Fit4C 89.44 90.28,Tr0_Lw,1.96,1.26,Tr0_0.00,4.42,1.08,Tr1_Lw,-1.84,-2.84,Tr1_0.00,0.99,-0.34,Ci_Lw,1.29,1.97,Ci,3.44,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_20_09_294_marci.eredeti_0.png,0,1,Tr1_Lw,-2.31,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-66.14,Fit4C 89.26 90.47,Tr0_Lw,1.76,1.15,Tr0_0.00,6.48,1.21,Tr1_Lw,-2.31,-3.31,Tr1_0.00,0.97,-0.38,Ci_Lw,1.43,1.56,Ci,3.64,1.05,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_20_21_947_marci.eredeti_0.png,0,1,Tr1_Lw,-2.46,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-65.98,Fit4C 89.55 90.38,Tr0_Lw,2.13,1.36,Tr0_0.00,3.78,1.05,Tr1_Lw,-2.46,-3.46,Tr1_0.00,1.09,-0.21,Ci_Lw,1.42,1.61,Ci,3.86,1.06,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_20_55_459_marci.eredeti_0.png,0,1,Tr1_Lw,-2.58,[Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,-65.64,Fit4C 89.34 90.43,Tr0_Lw,1.87,1.21,Tr0_0.00,3.44,1.03,Tr1_Lw,-2.58,-3.58,Tr1_0.00,1.00,-0.33,Ci_Lw,1.30,2.00,Ci,3.51,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_21_07_290_marci.eredeti_0.png,0,1,Tr1_0.00,0.96,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-65.88,Fit4C 89.88 90.07,Tr0_Lw,1.74,1.14,Tr0_0.00,4.97,1.12,Tr1_Lw,2.05,1.03,Tr1_0.00,0.96,-0.38,Ci_Lw,1.38,1.73,Ci,3.12,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_21_25_786_marci.eredeti_0.png,0,1,Tr1_0.00,1.05,[Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,-64.91,Fit4C 89.08 90.52,Tr0_Lw,1.76,1.15,Tr0_0.00,4.28,1.08,Tr1_Lw,2.09,1.06,Tr1_0.00,1.05,-0.27,Ci_Lw,1.26,1.86,Ci,3.79,1.06,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_21_39_456_marci.eredeti_0.png,0,1,Tr1_Lw,-1.70,[Tr],Flash,1,Exp,731,Iso,80,PhysDev,HTC_U11,fitrot,-63.85,Fit4C 89.50 90.32,Tr0_Lw,2.06,1.32,Tr0_0.00,3.51,1.03,Tr1_Lw,-1.70,-2.70,Tr1_0.00,0.96,-0.39,Ci_Lw,1.34,1.88,Ci,3.97,1.07,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_21_53_228_marci.eredeti_0.png,0,1,Tr1_Lw,-2.08,[Tr],Flash,1,Exp,807,Iso,80,PhysDev,HTC_U11,fitrot,-69.28,Fit4C 89.74 90.49,Tr0_Lw,1.65,1.08,Tr0_0.00,5.37,1.14,Tr1_Lw,-2.08,-3.08,Tr1_0.00,1.00,-0.33,Ci_Lw,1.34,1.87,Ci,3.24,1.03,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_22_11_598_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,709,Iso,80,PhysDev,HTC_U11,fitrot,-2.53,Fit4C 89.01 90.72,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_22_27_549_marci.eredeti_0.png,0,1,Tr1_Lw,-1.75,[Tr],Flash,1,Exp,780,Iso,80,PhysDev,HTC_U11,fitrot,-65.69,Fit4C 89.17 90.45,Tr0_Lw,1.86,1.20,Tr0_0.00,3.96,1.06,Tr1_Lw,-1.75,-2.75,Tr1_0.00,0.92,-0.44,Ci_Lw,1.19,1.64,Ci,3.09,1.02,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_22_44_864_marci.eredeti_0.png,0,1,Tr1_Lw,-2.02,[Tr],Flash,1,Exp,807,Iso,78,PhysDev,HTC_U11,fitrot,-68.93,Fit4C 89.74 90.12,Tr0_Lw,1.85,1.20,Tr0_0.00,4.77,1.10,Tr1_Lw,-2.02,-3.02,Tr1_0.00,0.99,-0.35,Ci_Lw,1.19,1.64,Ci,3.44,1.04,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_23_12_096_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,12.04,Fit4C 89.15 91.10,nofit,
d:\diplomamunka\spaceticket\htc\eredeti\spactick_2017_09_18_16_23_24_585_marci.eredeti_0.png,0,2,nofit,[Tr]!![Tr],Flash,1,Exp,755,Iso,80,PhysDev,HTC_U11,fitrot,4.55,Fit4C 88.75 90.80,nofit,
